cutoff,candidate,target,horizon,model,mape
2025-04-18 00:00:00,half_life_14d,generator_1,7,lgb_residual,0.06799684384289449
2025-04-18 00:00:00,half_life_14d,generator_1,7,cat_residual,0.06721604945853642
2025-04-18 00:00:00,half_life_14d,generator_1,7,learned_mean,0.06753975115337782
2025-04-18 00:00:00,half_life_14d,generator_1,8,persistence,0.07312403115354368
2025-04-18 00:00:00,half_life_14d,generator_1,8,ema,0.07678053939915276
2025-04-18 00:00:00,half_life_14d,generator_1,8,seasonal,0.3754558162886501
2025-04-18 00:00:00,half_life_14d,generator_1,8,lgb_residual,0.0722672637121466
2025-04-18 00:00:00,half_life_14d,generator_1,8,cat_residual,0.0723086547486879
2025-04-18 00:00:00,half_life_14d,generator_1,8,learned_mean,0.07225739680581604
2025-04-18 00:00:00,half_life_14d,generator_1,12,persistence,0.08849010552376964
2025-04-18 00:00:00,half_life_14d,generator_1,12,ema,0.0928180305429603
2025-04-18 00:00:00,half_life_14d,generator_1,12,seasonal,0.37432315145941564
2025-04-18 00:00:00,half_life_14d,generator_1,12,lgb_residual,0.08636594846885144
2025-04-18 00:00:00,half_life_14d,generator_1,12,cat_residual,0.08825237039124396
2025-04-18 00:00:00,half_life_14d,generator_1,12,learned_mean,0.08724823621288458
2025-04-18 00:00:00,half_life_14d,generator_1,16,persistence,0.10435389430450603
2025-04-18 00:00:00,half_life_14d,generator_1,16,ema,0.10679012765296929
2025-04-18 00:00:00,half_life_14d,generator_1,16,seasonal,0.37018005643329
2025-04-18 00:00:00,half_life_14d,generator_1,16,lgb_residual,0.10190145114492917
2025-04-18 00:00:00,half_life_14d,generator_1,16,cat_residual,0.10341739006243504
2025-04-18 00:00:00,half_life_14d,generator_1,16,learned_mean,0.1026065356839569
2025-04-18 00:00:00,half_life_14d,generator_1,24,persistence,0.12457879550224
2025-04-18 00:00:00,half_life_14d,generator_1,24,ema,0.12427460222723476
2025-04-18 00:00:00,half_life_14d,generator_1,24,seasonal,0.3545178999854055
2025-04-18 00:00:00,half_life_14d,generator_1,24,lgb_residual,0.12548143486741944
2025-04-18 00:00:00,half_life_14d,generator_1,24,cat_residual,0.12904181381673652
2025-04-18 00:00:00,half_life_14d,generator_1,24,learned_mean,0.1271440749195986
2025-04-18 00:00:00,half_life_14d,generator_1,32,persistence,0.13328272860481158
2025-04-18 00:00:00,half_life_14d,generator_1,32,ema,0.1322960036871023
2025-04-18 00:00:00,half_life_14d,generator_1,32,seasonal,0.34175914956906867
2025-04-18 00:00:00,half_life_14d,generator_1,32,lgb_residual,0.13851779513003468
2025-04-18 00:00:00,half_life_14d,generator_1,32,cat_residual,0.13671036923143717
2025-04-18 00:00:00,half_life_14d,generator_1,32,learned_mean,0.13760451461408943
2025-04-18 00:00:00,half_life_14d,generator_1,48,persistence,0.1650718011430926
2025-04-18 00:00:00,half_life_14d,generator_1,48,ema,0.16726499468917713
2025-04-18 00:00:00,half_life_14d,generator_1,48,seasonal,0.3032727456641808
2025-04-18 00:00:00,half_life_14d,generator_1,48,lgb_residual,0.1779332806378681
2025-04-18 00:00:00,half_life_14d,generator_1,48,cat_residual,0.17231510243498271
2025-04-18 00:00:00,half_life_14d,generator_1,48,learned_mean,0.17510354390597097
2025-04-18 00:00:00,half_life_14d,generator_1,64,persistence,0.19512425484554885
2025-04-18 00:00:00,half_life_14d,generator_1,64,ema,0.19596448431317426
2025-04-18 00:00:00,half_life_14d,generator_1,64,seasonal,0.2646945251418245
2025-04-18 00:00:00,half_life_14d,generator_1,64,lgb_residual,0.2188247064109419
2025-04-18 00:00:00,half_life_14d,generator_1,64,cat_residual,0.2079526431686387
2025-04-18 00:00:00,half_life_14d,generator_1,64,learned_mean,0.21328802753105172
2025-04-18 00:00:00,half_life_14d,generator_1,72,persistence,0.19837559140232996
2025-04-18 00:00:00,half_life_14d,generator_1,72,ema,0.19800709475843484
2025-04-18 00:00:00,half_life_14d,generator_1,72,seasonal,0.24750720848273203
2025-04-18 00:00:00,half_life_14d,generator_1,72,lgb_residual,0.22608190345831447
2025-04-18 00:00:00,half_life_14d,generator_1,72,cat_residual,0.2093719094069295
2025-04-18 00:00:00,half_life_14d,generator_1,72,learned_mean,0.2174927993030206
2025-04-18 00:00:00,half_life_14d,generator_1,96,persistence,0.18854713519983002
2025-04-18 00:00:00,half_life_14d,generator_1,96,ema,0.1904902025369398
2025-04-18 00:00:00,half_life_14d,generator_1,96,seasonal,0.18854713519983002
2025-04-18 00:00:00,half_life_14d,generator_1,96,lgb_residual,0.23042880220395126
2025-04-18 00:00:00,half_life_14d,generator_1,96,cat_residual,0.23123009065937117
2025-04-18 00:00:00,half_life_14d,generator_1,96,learned_mean,0.23082944643166123
2025-04-18 00:00:00,half_life_14d,generator_all,1,persistence,0.012610410711453345
2025-04-18 00:00:00,half_life_14d,generator_all,1,ema,0.016797285434878052
2025-04-18 00:00:00,half_life_14d,generator_all,1,seasonal,0.13668283071126472
2025-04-18 00:00:00,half_life_14d,generator_all,1,lgb_residual,0.012002769664203536
2025-04-18 00:00:00,half_life_14d,generator_all,1,cat_residual,0.012090461028789926
2025-04-18 00:00:00,half_life_14d,generator_all,1,learned_mean,0.011988269003310811
2025-04-18 00:00:00,half_life_14d,generator_all,2,persistence,0.019055764592194883
2025-04-18 00:00:00,half_life_14d,generator_all,2,ema,0.022629115120149687
2025-04-18 00:00:00,half_life_14d,generator_all,2,seasonal,0.13769632604043533
2025-04-18 00:00:00,half_life_14d,generator_all,2,lgb_residual,0.017885742508751103
2025-04-18 00:00:00,half_life_14d,generator_all,2,cat_residual,0.01818132266564013
2025-04-18 00:00:00,half_life_14d,generator_all,2,learned_mean,0.018007666153693497
2025-04-18 00:00:00,half_life_14d,generator_all,3,persistence,0.023513436075871686
2025-04-18 00:00:00,half_life_14d,generator_all,3,ema,0.027401700887386637
2025-04-18 00:00:00,half_life_14d,generator_all,3,seasonal,0.1385498920520429
2025-04-18 00:00:00,half_life_14d,generator_all,3,lgb_residual,0.021415037498308764
2025-04-18 00:00:00,half_life_14d,generator_all,3,cat_residual,0.02146663951052817
2025-04-18 00:00:00,half_life_14d,generator_all,3,learned_mean,0.021393278276731043
2025-04-18 00:00:00,half_life_14d,generator_all,4,persistence,0.028157963242909385
